iata,lat,lng,country,name,city
KYX,-6.09,147.0117,PG,Yalumet Airport,Yalumet
YEQ,-5.10972222222,143.917666667,PG,Yenkis(Yankisa) Airport,
TCK,-4.0949,143.3838,PG,Tinboli Airport,Tinboli
LNF,-4.855941,141.220165,PG,Munbil Airport,
RAX,-9.632916666669997,148.048055556,PG,Oram Airport,
KPE,-4.6280555555600005,141.094166667,PG,Yapsiei Airport,
KSX,-6.6015,146.1813,PG,Yasuru Airport,Yasuru
ZEN,-6.9522222222200005,146.61625,PG,Zenag Airport,Zenag
SWR,-4.5298888888899995,153.054444444,PG,Silur Airport,Silur Mission
WUM,-6.0491,149.337,PG,Wasum Airport,Wasum
SIZ,-2.99944444444,142.0445,PG,Sissano Airport,Sissano
OSG,-2.91555555556,141.297305556,PG,Ossima Airport,Ossima
ZXT,40.494884,49.977065,AZ,Zabrat Airport,Zabrat
AZB,-10.2991666667,149.338333333,PG,Amazon Bay Airport,
BAJ,-4.8833333333299995,149.133333333,PG,Bali Airport,Unea Island
BCW,-21.8533,35.438301,MZ,Benguera Island Airport,Benguera Island
BCZ,-13.780833333299999,136.201666667,AU,Milyakburra Airport,Bickerton Island
JAM,42.454899,26.3522,BG,Bezmer Air Base,Bezmer
JEG,68.721802,-52.784698,GL,Aasiaat Airport,Aasiaat
UAK,61.1605,-45.425999,GL,Narsarsuaq Airport,Narsarsuaq
CNP,70.743103,-22.650499,GL,Neerlerit Inaat Airport,Neerlerit Inaat
GOH,64.191066,-51.67914,GL,Nuuk Airport,Nuuk
JAV,69.243202,-51.057098,GL,Ilulissat Airport,Ilulissat
KUS,65.573601,-37.1236,GL,Kulusuk Airport,Kulusuk
JSU,65.412498,-52.9394,GL,Maniitsoq Airport,Maniitsoq
JFR,62.014736,-49.670937,GL,Paamiut Airport,Paamiut
NAQ,77.488602,-69.388702,GL,Qaanaaq Airport,Qaanaaq
SFJ,67.010446,-50.715294,GL,Kangerlussuaq Airport,Kangerlussuaq
JHS,66.951302,-53.729301,GL,Sisimiut Airport,Sisimiut
THU,76.531197,-68.703201,GL,Pituffik Space Base,Pituffik
JUV,72.790199,-56.1306,GL,Upernavik Airport,Upernavik
JQA,70.7342,-52.696201,GL,Qaarsut Airport,Uummannaq
BHL,28.9786,-113.560997,MX,Bahía de los Ángeles Airport,Ensenada
BHT,-23.363333,141.562778,AU,Brighton Downs Airport,Brighton Downs
AEY,65.656573,-18.072018,IS,Akureyri Airport,Akureyri
BIU,65.641296,-23.5462,IS,Bildudalur Airport,Bildudalur
BGJ,65.516769,-13.81578,IS,Borgarfjörður eystri Airport,Borgarfjörður eystri
BJD,66.02189636230469,-14.824399948120117,IS,Bakkafjörður Airport,Bakkafjörður
BLO,65.644997,-20.2875,IS,Blönduós Airport,Blönduós
BXV,64.790037,-14.043927,IS,Breiðdalsvík Airport,Breiðdalsvík
DJU,64.642372,-14.277297,IS,Djúpivogur Airport,Djúpivogur
EGS,65.2833023071289,-14.401399612426758,IS,Egilsstaðir Airport,Egilsstaðir
FAS,64.931456,-14.047957,IS,Fáskrúðsfjörður Airport,Fáskrúðsfjörður
FAG,63.874699,-16.6411,IS,Fagurhólsmýri Airport,Fagurhólsmýri
GUU,64.991402,-23.224701,IS,Grundarfjörður Airport,Grundarfjörður
GJR,65.9953,-21.3269,IS,Gjögur Airport,Gjögur
GRY,66.5458,-18.0173,IS,Grímsey Airport,Grímsey
HVK,65.704697,-21.6964,IS,Hólmavík Airport,Hólmavík
HFN,64.295601,-15.2272,IS,Hornafjörður Airport,Höfn
FLI,66.0141804294,-23.4416913986,IS,Holt Airport,Flateyri
HZK,65.952301,-17.426001,IS,Húsavík Airport,Húsavík
HLO,66.05000305175781,-23.69610023498535,IS,Ingjaldssanður Airport,Onundarfjörður
IFJ,66.058098,-23.1353,IS,Ísafjörður Airport,Ísafjörður
KEF,63.985001,-22.6056,IS,Keflavik International Airport,Reykjavík
OPA,66.310799,-16.4667,IS,Kópasker Airport,Kópasker
SAK,65.73169708249999,-19.572799682599996,IS,Sauðárkrókur Airport,Sauðárkrókur
NOR,65.131897,-13.7464,IS,Norðfjörður Airport,Norðfjörður
OFJ,66.083298,-18.6667,IS,Ólafsfjörður Airport,Ólafsfjörður
PFJ,65.555801,-23.965,IS,Patreksfjörður Airport,Patreksfjörður
RHA,65.45262908935547,-22.20611572265625,IS,Reykhólar Airport,Reykhólar
OLI,64.9114,-23.823099,IS,Rif Airport,Rif
RFN,66.406403,-15.9183,IS,Raufarhöfn Airport,Raufarhöfn
RKV,64.128732,-21.93759,IS,Reykjavík Domestic Airport,Reykjavík
MVA,65.6558,-16.9181,IS,Reykjahlíð Airport,Myvatn
SIJ,66.137847,-18.908157,IS,Siglufjörður Airport,Siglufjörður
SYK,65.058851,-22.764616,IS,Stykkishólmur Airport,Stykkishólmur
TEY,65.8703,-23.559999,IS,Þingeyri Airport,Þingeyri
THO,66.218498,-15.3356,IS,Þórshöfn Airport,Þórshöfn
VEY,63.42430114746094,-20.278900146484375,IS,Vestmannaeyjar Airport,Vestmannaeyjar
VPN,65.720596,-14.8506,IS,Vopnafjörður Airport,Vopnafjörður
BJE,11.199444444400001,28.5230555556,SD,Baleela Airport,Baleela Base Camp
BJQ,19.8730555556,56.067777777799996,OM,Bahja Airport,Bahja
PRN,42.5728,21.035801,XK,Priština Adem Jashari International Airport,Prishtina
BMQ,-3.983363,39.730982,KE,Bamburi Airport,Bamburi
BNV,-6.426631,146.826697,PG,Boana Airport,Boana
BVL,-13.654426,-63.704718,BO,Baures Airport,Baures
BOV,-3.3834,153.2812,PG,Boang Airport,Boang Island
CJZ,-6.8827,-38.61583,BR,Pedro Vieira Moreira Airport,Cajazeiras
VDC,-14.907885,-40.914804,BR,Glauber de Andrade Rocha Airport,Vitória da Conquista
AAI,-13.025154,-46.884107,BR,Arraias Airport,Arraias
ITN,-14.8105,-39.290401,BR,Tertuliano Guedes de Pinho Airport,Itabuna
LEP,-21.468226,-42.727076,BR,Leopoldina Airport,Leopoldina
CPU,-1.820006,-44.864065,BR,Cururupu Airport,Cururupu
CTQ,-33.502038,-53.344911,BR,Santa Vitória do Palmar Airport,Santa Vitória do Palmar
APY,-9.08533,-45.955603,BR,Alto Parnaíba Airport,Alto Parnaíba
JRN,-10.305833,-58.489445,BR,Juruena Airport,Juruena
STZ,-10.464722,-50.518612,BR,Santa Terezinha Airport,Santa Terezinha
MTG,-14.995499,-59.945662,BR,Vila Bela da Santíssima Trindade Airport,Vila Bela Da Santíssima Trindade
ALT,-1.917,-54.7231,BR,Alenquer Municipal Airport,Alenquer
BSV,-15.6725,47.061667,MG,Besakoa Airport,Besakoa
BTZ,5.79,101.15,TH,Betong International Airport,Betong
HUK,-23.9897,21.758101,BW,Hukuntsi Airport,Hukuntsi
BWJ,-6.396944444440001,146.881666667,PG,Bawan Airport,
TXC,54.439999,30.2967,BY,Orsha Airport - Balbasovo Air Base,Orsha
BYA,64.077678,-141.122088,US,Boundary Airport,Boundary
BYL,7.36916666667,-9.99372222222,LR,Bella Yella Airport,Beliyela
BCV,17.269603,-88.776496,BZ,Hector Silva Airstrip,Belmopan
BGK,16.519369,-88.407913,BZ,Big Creek Airport,Big Creek
CUK,17.735015,-88.032862,BZ,Caye Caulker Airport,Caye Caulker
CYC,17.683792,-88.044985,BZ,Caye Chapel Airport,Caye Chapel
CZH,18.3822,-88.411903,BZ,Corozal Airport,Corozal
DGA,16.98251,-88.230988,BZ,Dangriga Airport,Dangriga
INB,16.53456,-88.441615,BZ,Independence Airport,Independence
MDB,17.004299,-88.304199,BZ,Melinda Airport,Melinda
ORZ,18.046767,-88.583858,BZ,H.E Alfredo Martinez (Tower Hill) Airstrip,Orange Walk
PND,16.1024,-88.808296,BZ,Punta Gorda Airport,Punta Gorda
SJX,18.3561,-88.130798,BZ,Sartaneja Airport,Sartaneja
SPR,17.9139,-87.9711,BZ,John Greif II Airport,San Pedro
SQS,17.185898,-89.009936,BZ,Matthew Spain Airport,Spanish Lookout
STU,18.2721004486084,-88.456298828125,BZ,Santa Cruz Airport,Santa Cruz
SVK,16.728338,-88.369174,BZ,Silver Creek Airport,Silver Creek
TZA,17.517239,-88.195775,BZ,Sir Barry Bowen Municipal Airport,Belize City
BZB,-21.5411,35.4729,MZ,Bazaruto Island Airport,Bazaruto Island
BZM,-17.6925,45.0888333333,MG,Bemolanga Airport,Bemolanga
PFM,55.390002,-111.1198,CA,Primrose Airport,Primrose
YSV,58.474312,-62.653999,CA,Saglek Airport,Saglek
YRR,50.409447,-125.131617,CA,Stuart Island Airstrip,Big Bay
YMV,71.324167,-79.356944,CA,Mary River Aerodrome,Mary River
PYS,39.71029,-121.616528,US,Paradise Skypark Airport,Paradise
YZZ,49.055599,-117.609001,CA,Trail Regional Airport,Trail
YMB,50.122504,-120.745368,CA,Merritt Airport,Merritt
CJH,51.625797,-124.144478,CA,Chilko Lake (Tsylos Park Lodge) Airport,Chilko Lake
YCA,49.679237,-124.98064,CA,Courtenay Airpark,Courtenay
CFQ,49.03689956665,-116.49800109863,CA,Creston Valley Regional Airport - Art Sutcliffe Field,Creston
YAA,52.451501,-125.303776,CA,Anahim Lake Airport,Anahim Lake
DGF,50.1654600485,-120.171273351,CA,Douglas Lake Airport,Douglas Lake
JHL,57.223899841299996,-111.418998718,CA,Fort MacKay/Albian Aerodrome,Albian Village
DUQ,48.754534,-123.709702,CA,Duncan Airport,Duncan
YHS,49.460601806599996,-123.71900177,CA,Sechelt-Gibsons Airport,Sechelt
XQU,49.337456,-124.393086,CA,Qualicum Beach Airport,Qualicum Beach
YMP,50.57348,-127.027702,CA,Port McNeill Airport,Port McNeill
YZA,50.775258,-121.321314,CA,Cache Creek-Ashcroft Regional Airport,Cache Creek
ZEL,52.185001,-128.156994,CA,Bella Bella (Campbell Island) Airport,Bella Bella
CBC,-18.917777777800005,125.537777778,AU,Cherrabun Airport,
YPB,49.321899,-124.931,CA,Alberni Valley Regional Airport,Port Alberni
YBO,56.966702,-130.25,CA,Bob Quinn Lake Airport,Bob Quinn Lake
TNS,61.956901550293,-128.20300292969,CA,Tungsten (Cantung) Airport,Tungsten
TUX,55.025001525879,-120.93499755859,CA,Tumbler Ridge Airport,Tumbler Ridge
YWM,52.567377,-55.784883,CA,Williams Harbour Airport,Williams Harbour
YSO,54.9105,-59.78507,CA,Postville Airport,Postville
YBI,53.469836,-55.787501,CA,Black Tickle Airport,Black Tickle
YHG,52.765774,-56.11237,CA,Charlottetown Airport,Charlottetown
YFX,52.372799,-55.673901,CA,St. Lewis (Fox Harbour) Airport,St. Lewis
YHA,52.528099060058594,-56.28609848022461,CA,Port Hope Simpson Airport,Port Hope Simpson
YRG,54.1796989440918,-58.45750045776367,CA,Rigolet Airport,Rigolet
KGN,-6.468027,16.805012,CD,Kasongo-Lunda Airport,Kasongo-Lunda
DVK,64.5113983154,-110.289001465,CA,Diavik Airport,Diavik
JOJ,68.1252746582,-106.585281372,CA,Doris Lake,Hope Bay
ZFW,56.081401825,-118.434997559,CA,Fairview Airport,Fairview
YJP,53.319199,-117.752998,CA,Jasper-Hinton Airport,Hinton
YLE,63.13169860839844,-117.24600219726562,CA,Whatì Airport,Whatì
YDC,53.265800476074,-114.95999908447,CA,Drayton Valley Industrial Airport,Drayton Valley
NML,57.0555992126,-111.573997498,CA,Fort McMurray / Mildred Lake Airport,Fort McMurray
CFM,55.695301,-111.278999,CA,Conklin (Leismer) Airport,Conklin
KWD,7.964938,23.526018,CF,Kavadja Airport,Kavadja
GSL,62.5980987549,-111.542999268,CA,Taltheilei Narrows Airport,Taltheilei Narrows
XMP,63.181098938,-130.20199585,CA,Macmillan Pass Airport,Macmillan Pass
DAS,66.703053,-119.716816,CA,Great Bear Lake Airport,Great Bear Lake
YFI,57.275833,-110.976666,CA,Fort Mackay / Firebag,Suncor Energy Site
YOE,55.7094,-117.094002,CA,Donnelly Airport,Donnelly
TIL,51.057498931885,-113.62400054932,CA,Cheadle Airport,Cheadle
OKG,-1.4483300447464,15.073300361633,CG,Okoyo Airport,Okoyo
CGG,16.1941,122.0651,PH,Casiguran Airport,Casiguran
GHK,63.435198,-109.144812,CA,Gahcho Kue,Kennedy Lake
CHP,65.485496521,-144.610992432,US,Circle Hot Springs Airport,Circle Hot Springs
LRQ,56.2486000061,-101.304000854,CA,Laurie River Airport,Laurie River
YDJ,58.662498474121,-103.53800201416,CA,Hatchet Lake Airport,Hatchet Lake
YDU,60.291900634766,-102.50199890137,CA,Kasba Lake Airport,Kasba Lake
XCL,58.3911018372,-109.51599884,CA,Cluff Lake Airport,Cluff Lake
YKE,54.915298,-94.798103,CA,Knee Lake Airport,Knee Lake
SUR,52.70859909057617,-88.54190063476562,CA,Summer Beaver Airport,Summer Beaver
CKD,61.870315,-158.137636,US,Crooked Creek Airport,Crooked Creek
YTT,52.836700439453,-104.06700134277,CA,Tisdale Airport,Tisdale
YAX,53.84920120239258,-89.57939910888672,CA,Wapekeka Airport,Angling Lake
WNN,52.893902,-89.2892,CA,Wunnumin Lake Airport,Wunnumin Lake
YBS,52.6067008972,-90.3768997192,CA,Opapimiskan Lake Airport,Opapimiskan Lake
YNO,52.4900016784668,-92.97109985351562,CA,North Spirit Lake Airport,North Spirit Lake
CKR,48.5978,-122.9979,US,Crane Island Airstrip,Crane Island
CKU,60.5438995361,-145.727005005,US,Cordova Municipal Airport,Cordova
YDW,60.316398620605,-103.12899780273,CA,North of Sixty Airport,Obre Lake
CKX,64.066495,-141.951342,US,Chicken Airport,Chicken
CMT,-2.2468,-49.56,BR,New Cametá Airport,Cametá
CMZ,-17.8331,35.3341,MZ,Caia Airport,Caia
TVS,39.7178,118.002625,CN,Tangshan Sannühe Airport,Tangshan (Fengrun)
ZKL,29.376484,104.625789,CN,Zigong Fengming Airport,Zigong (Gongjing)
BZX,31.73842,106.644872,CN,Bazhong Enyang Airport,Bazhong (Enyang)
DFA,33.708533,110.249284,CN,Shangluo Airport,Shangluo (Danfeng)
HSC,24.9786,113.420998,CN,Shaoguan Danxia Airport,Shaoguan
JGS,26.856899,114.737,CN,Jinggangshan Airport,Ji'an
DWS,48.38745,124.43127,CN,Morin Dawa Banner Airport,Hulunbuir
LCT,37.91305,114.59166,CN,Shijiazhuang Luancheng Airport,Shijiazhuang
WHN,30.25521,114.062805,CN,Wuhan Hannan Municipal Airport,Wuhan (Hannan)
NAY,39.48595,116.37236,CN,Beijing Nanjiao Airport,Beijing
PFA,45.59886,126.65808,CN,Harbin Pingfang Airport,Harbin
PNJ,37.80473,120.80954,CN,Penglai Shahekou Airport,Yantai
CBZ,37.61055,117.885699,CN,Binzhou Dagao General Aviation Airport,Binzhou
DDR,28.604567,86.798,CN,Rikaze Dingri Airport,Xigazê (Dingri)
HQL,37.661333,75.288877,CN,Tashikuergan Hongqilafu Airport,Tashikuergan
HEW,29.122619,120.24289,CN,Dongyang Hengdian General Airport,Jinhua (Dongyang)
JDE,29.360905,119.180829,CN,Jiande Qiandaohu General Airport,Hangzhou
HLJ,46.12779,125.77354,CN,Zhaodong Beidahuang General Airport,Suihua
TYC,37.50312,112.424126,CN,Taiyuan Yaocheng Airport,Taiyuan
WRH,46.018127,85.655293,CN,Orku Baikouquan Airport (under construction),Urhu
JRJ,25.960236,116.077016,CN,Ganzhou Ruijin Airport,Ganzhou
APJ,30.3975,81.138611,CN,Ali Pulan Airport,Burang Town
ZFL,43.088477,81.223013,CN,Zhaosu Tianma Airport,Zhaosu
YEH,38.588095,106.539788,CN,Yinchuan Yueyahu Airport,Yinchuan
LCS,24.26652,97.9048,CN,Longchuan Guangsong Airport,Dehong (Longchuan)
LFH,26.64518,99.54419,CN,Lanping Fenghua General Airport,Lanping Bai
BZJ,33.560777,115.911859,CN,Bozhou Airport (under construction),Bozhou
BKV,41.656944,110.3125,CN,Bailing Airport,Bailingmiao
HJB,42.976395,83.995543,CN,Hejing Bayinbuluke Airport,Hejing
OTQ,38.1712,107.3905,CN,Otog Front Banner Oljoq Airport,Otog Front Banner
JBK,44.166086,89.55014,CN,Qitai Jiangbulake Airport,Qitai
LIJ,28.3727,119.839,CN,Lishui Airport,Lishui (Liandu)
YHJ,28.700972,116.107694,CN,Nanchang Yaohu Airport,Nanchang
OTO,39.03139,107.98889,CN,Otog Banner Wulan Airport,Wulan
BFY,33.165808,117.057295,CN,Bengbu Tenghu Airport (U.C.),Bengbu
XBE,53.965599060058594,-91.0271987915039,CA,Bearskin Lake Airport,Bearskin Lake
YNP,55.913898,-61.184399,CA,Natuashish Airport,Natuashish
YPD,45.2575,-79.829697,CA,Parry Sound Area Municipal Airport,Parry Sound
XBR,44.6394004822,-75.7502975464,CA,Brockville - Thousand Islands Regional Tackaberry Airport,Brockville
KIF,53.01250076293945,-89.85530090332031,CA,Kingfisher Lake Airport,Kingfisher Lake
LCR,-1.456361,-72.801086,CO,Virgilio Barco Vargas (La Chorrera) Airport,La Chorrera
YEB,46.421233,-84.096478,CA,Bar River Airport,Echo Bay
CPI,-5.44833333333,152.081944444,PG,Cape Orford Airport,
KEW,52.9911,-92.836403,CA,Keewaywin Airport,Keewaywin
ACO,9.693365,-85.091216,CR,Cóbano Airport,Cóbano
KFM,55.355598,-110.637001,CA,Kirby Lake Airport,Kirby Lake
YSA,43.930951,-59.996147,CA,Sable Island Landing Strip,Sable Island
YLS,49.0303001404,-77.0171966553,CA,Lebel-sur-Quevillon Airport,Lebel-sur-Quévillon
YNX,63.593601,-110.905998,CA,Snap Lake Airport,Snap Lake Mine
SSQ,48.917198181152,-79.178596496582,CA,La Sarre Airport,La Sarre
YKU,53.805599212646484,-78.91690063476562,CA,Chisasibi Airport,Chisasibi
ZTB,50.674400329589844,-59.38359832763672,CA,Tête-à-la-Baleine Airport,Tête-à-la-Baleine
ZKG,50.195801,-61.2658,CA,Kégashka Airport,Côte-Nord-du-Golfe-du-Saint-Laurent
CTP,-1.225365,-46.019057,BR,Carutapera Airport,Carutapera
YAU,61.6622009277,-73.3214035034,CA,Donaldson Airport,Kattiniq
ZGS,50.259553,-60.674357,CA,La Romaine Airport,Le Golfe-du-Saint-Laurent
YFG,54.553901672363,-71.173301696777,CA,Fontanges Airport,Fontanges
ZLT,50.8307991027832,-58.97560119628906,CA,La Tabatière Airport,La Tabatière
CUJ,11.8553,119.9378,PH,Culion Airport,Culion
CVL,-9.67,150.019722222,PG,Cape Vogel Airport,
CXC,61.582901,-144.427002,US,Chitina Airport,Chitina
YAB,73.006101,-85.04616,CA,Arctic Bay Airport,Arctic Bay
YAC,51.7272,-91.824402,CA,Cat Lake Airport,Cat Lake
YAR,53.5717010498,-76.19640350339999,CA,La Grande-3 Airport,La Grande-3
YAG,48.655749,-93.44349,CA,Fort Frances Municipal Airport,Fort Frances
YAH,53.754699707,-73.6753005981,CA,La Grande-4 Airport,La Grande-4
YAL,50.582199,-126.916,CA,Alert Bay Airport,Alert Bay
YAM,46.483216,-84.508467,CA,Sault Ste Marie Airport,Sault Ste Marie
XKS,53.52470016479492,-88.6427993774414,CA,Kasabonika Airport,Kasabonika
YKG,60.027199,-69.999199,CA,Kangirsuk Airport,Kangirsuk
YAT,52.927502,-82.4319,CA,Attawapiskat Airport,Attawapiskat
YAY,51.391909,-56.08321,CA,St. Anthony Airport,St. Anthony
YAZ,49.079833,-125.775583,CA,Tofino / Long Beach Airport,Tofino
YBA,51.208222,-115.540624,CA,Banff Airport,Banff
YBB,68.535711,-89.805508,CA,Kugaaruk Airport,Kugaaruk
YBC,49.1325,-68.204399,CA,Baie-Comeau Airport,Baie-Comeau
QBC,52.387501,-126.596001,CA,Bella Coola Airport,Bella Coola
YBE,59.561401,-108.481003,CA,Uranium City Airport,Uranium City
YBY,54.304199,-110.744003,CA,Bonnyville Airport,Bonnyville
YBG,48.331908,-70.992909,CA,CFB Bagotville / Saguenay-Bagotville Airport,La Baie
YBK,64.29889678960001,-96.077796936,CA,Baker Lake Airport,Baker Lake
YBL,49.950802,-125.271004,CA,Campbell River Airport,Campbell River
XTL,58.706308,-98.511057,CA,Tadoule Lake Airport,Tadoule Lake
YBR,49.91,-99.951897,CA,Brandon Municipal Airport,Brandon
YBT,57.8894,-101.679001,CA,Brochet Airport,Brochet
YBV,52.358898,-97.018303,CA,Berens River Airport,Berens River
YBX,51.4436,-57.185299,CA,Lourdes-de-Blanc-Sablon Airport,Blanc-Sablon
YRF,53.682501,-57.042303,CA,Cartwright Airport,Cartwright
YCB,69.1081008911,-105.138000488,CA,Cambridge Bay Airport,Cambridge Bay
YCC,45.092637,-74.567724,CA,Cornwall Regional Airport,Cornwall
YCD,49.05497,-123.869863,CA,Nanaimo Airport,Nanaimo
YCE,43.285599,-81.508301,CA,Centralia / James T. Field Memorial Aerodrome,Huron Park
YCG,49.296398,-117.632004,CA,Castlegar/West Kootenay Regional Airport,Castlegar
YCH,47.007801,-65.449203,CA,Miramichi Airport,Miramichi
XCM,42.3064002991,-82.0819015503,CA,Chatham Kent Airport,Chatham-Kent
YCL,47.990799,-66.330299,CA,Charlo Airport,Charlo
YCN,49.10559844970703,-81.01360321044922,CA,Cochrane Airport,Cochrane
YCO,67.816408,-115.14307,CA,Kugluktuk Airport,Kugluktuk
YCQ,55.687198638916016,-121.62699890136719,CA,Chetwynd Airport,Chetwynd
YCR,54.609758,-97.762442,CA,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake
YCS,63.346901,-90.731102,CA,Chesterfield Inlet Airport,Chesterfield Inlet
YCT,52.0750007629,-111.444999695,CA,Coronation Airport,Coronation
YCW,49.153157,-121.939309,CA,Chilliwack Airport,Chilliwack
YCY,70.486099,-68.516701,CA,Clyde River Airport,Clyde River
YCZ,50.331052,-115.873739,CA,Fairmont Hot Springs Airport,Fairmont Hot Springs
YDA,64.04309844970703,-139.1280059814453,CA,Dawson City Airport,Dawson City
YDB,61.371101,-139.041,CA,Burwash Airport,Burwash Landing
YDF,49.2108,-57.391399,CA,Deer Lake Airport,Deer Lake
YDL,58.422199,-130.031998,CA,Dease Lake Airport,Dease Lake
XRR,61.9706001282,-132.42300415,CA,Ross River Airport,Ross River
YDN,51.1008,-100.052002,CA,Dauphin Barker Airport,Dauphin
YDO,48.7785,-72.375,CA,Dolbeau-Saint-Felicien Airport,Dolbeau-Saint-Felicien
YDP,56.550778,-61.682224,CA,Nain Airport,Nain
YDQ,55.741245,-120.183263,CA,Dawson Creek Airport,Dawson Creek
YEG,53.3097,-113.580002,CA,Edmonton International Airport,Edmonton
YEK,61.0942,-94.070801,CA,Arviat Airport,Arviat
YEL,46.351398468,-82.5614013672,CA,Elliot Lake Municipal Airport,Elliot Lake
YEM,45.842435,-81.857595,CA,Manitoulin East Municipal Airport,Sheguiandah
YEN,49.2103004456,-102.966003418,CA,Estevan Airport,Estevan
YER,56.018902,-87.676102,CA,Fort Severn Airport,Fort Severn
YET,53.578899383499994,-116.464996338,CA,Edson Airport,Edson
YEU,79.9946975708,-85.814201355,CA,Eureka Airport,Eureka
YEV,68.30419921880001,-133.483001709,CA,Inuvik Mike Zubko Airport,Inuvik
YEY,48.563903,-78.249702,CA,Amos/Magny Airport,Amos
YFA,52.203451,-81.695194,CA,Fort Albany Airport,Fort Albany
YFB,63.756402,-68.555801,CA,Iqaluit Airport,Iqaluit
YFC,45.868900299072266,-66.53720092773438,CA,Fredericton Airport,Fredericton
YFE,48.74610137939453,-69.09719848632812,CA,Forestville Airport,Forestville
YFH,51.561901,-87.907799,CA,Fort Hope Airport,Fort Hope
YTM,46.409401,-74.779999,CA,Mont-Tremblant International Airport,La Macaza
YFO,54.678101,-101.681999,CA,Flin Flon Airport,Flin Flon
YFR,61.1808013916,-113.690002441,CA,Fort Resolution Airport,Fort Resolution
YFS,61.76020050048828,-121.23699951171875,CA,Fort Simpson Airport,Fort Simpson
YMN,55.077335,-59.187942,CA,Makkovik Airport,Makkovik
YGB,49.694341,-124.518099,CA,Texada Gillies Bay Airport,Texada
YGH,66.240658,-128.647757,CA,Fort Good Hope Airport,Fort Good Hope
YGK,44.2253,-76.596901,CA,Kingston Norman Rogers Airport,Kingston
YGL,53.625301361083984,-77.7042007446289,CA,La Grande Rivière Airport,La Grande Rivière
YGM,50.62810134887695,-97.04329681396484,CA,Gimli Industrial Park Airport,Gimli
YGO,54.55768,-94.490061,CA,Gods Lake Narrows Airport,Gods Lake Narrows
YGP,48.774915,-64.481893,CA,Michel-Pouliot Gaspé Airport,Gaspé
YGQ,49.77830123901367,-86.93939971923828,CA,Geraldton Greenstone Regional Airport,Geraldton
YGR,47.425242,-61.778612,CA,Îles-de-la-Madeleine Airport,Les Îles-de-la-Madeleine
YGT,69.3647,-81.816101,CA,Igloolik Airport,Igloolik
YGV,50.281898,-63.611401,CA,Havre-Saint-Pierre Airport,Havre-Saint-Pierre
YGW,55.281898498535156,-77.76529693603516,CA,Kuujjuarapik Airport,Kuujjuarapik
YGX,56.35712,-94.711504,CA,Gillam Airport,Gillam
YGZ,76.425823,-82.908583,CA,Grise Fiord Airport,Grise Fiord
YQC,61.046398,-69.617798,CA,Quaqtaq Airport,Quaqtaq
YHB,52.8166999817,-102.310997009,CA,Hudson Bay Airport,Hudson Bay
YHD,49.831699,-92.744202,CA,Dryden Regional Airport,Dryden
YHE,49.368865,-121.49495,CA,Hope Airport / FVRD Regional Airpark,Hope
YHF,49.71419906616211,-83.68609619140625,CA,Hearst René Fontaine Municipal Airport,Hearst
YNS,51.691101,-76.135597,CA,Nemiscau Airport,Nemiscau
YHI,70.762802,-117.806,CA,Ulukhaktok Holman Airport,Ulukhaktok
YHK,68.635597,-95.849701,CA,Gjoa Haven Airport,Gjoa Haven
YHM,43.173599243199995,-79.93499755859999,CA,John C. Munro Hamilton International Airport,Hamilton
YHN,49.19309997558594,-84.75890350341797,CA,Hornepayne Municipal Airport,Hornepayne
YHO,55.448757,-60.228124,CA,Hopedale Airport,Hopedale
